,Review #,Brand,Variety,Style,Country,Stars,Top Ten,Style_value,Style_label,Country_value,Country_label,Style_value_jitter,Country_value_jitter,label
153,2273,Uni-President,A Q Bucket Noodle Korean Kimchi Flavor,Bowl,Taiwan,4,,3.6706860706860707,1.0,3.665401785714286,1,3.5344313927934645,3.7913818925279426,GOOD
154,2272,Nissin,Demae Iccho Spicy Kimchi Pot Flavour Instant Noodle (Bowl Noodle),Bowl,Hong Kong,4,,3.6706860706860707,1.0,3.8018248175182485,1,3.557871587409379,3.5807400217731,GOOD
155,2270,Samyang Foods,Fresh Bibimmyun Fried Noodle,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1,3.7196808641433456,3.713722057264228,GOOD
156,2268,Nissin,Nupasta Neapolitan Flavour Instant Noodle,Pack,Hong Kong,5,,3.7004581151832467,1.0,3.8018248175182485,1,3.657679676787608,3.8281637807780853,GOOD
157,2264,Unif Tung-I,Instant Vegetarian Beehoon Rice Vermicelli,Pack,Taiwan,1,,3.7004581151832467,1.0,3.665401785714286,1,3.8074311984718614,3.729583045530128,GOOD
158,2261,Tablemark,Tohokuno Aji Yonezawa Ramen,Bowl,Japan,4,,3.6706860706860707,1.0,3.981605113636364,1,3.5150584450450504,3.9835792892499726,GOOD
159,2260,Uni-President,Science Noodle (X'Mas Edition),Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1,3.6367339144376447,3.5344823364965614,GOOD
160,2258,Kamfen,Instant Wonton Noodles Scallop Lobster Soup Flavour,Bowl,Hong Kong,4.3,,3.6706860706860707,1.0,3.8018248175182485,1,3.7739104699628006,3.689675229850309,GOOD
161,2257,Fuku,Tom Yam Soup Instant Noodle,Pack,Hong Kong,2.3,,3.7004581151832467,1.0,3.8018248175182485,1,3.7175857858635153,3.7528525523414755,GOOD
162,2252,New Touch,Sugomen Sano Ramen,Bowl,Japan,5,,3.6706860706860707,1.0,3.981605113636364,1,3.686922271855404,3.863790111958178,GOOD
163,2251,Ottogi,Ramyon Sabor Y Camaron,Pack,Mexico,4,,3.7004581151832467,1.0,3.73,1,3.7126390969135876,3.8425638671136944,GOOD
164,2250,Nissin,Demae Iccho Spicy XO Sauce Seafood Flavour,Pack,Hong Kong,4,,3.7004581151832467,1.0,3.8018248175182485,1,3.613893159442114,3.838852853952377,GOOD
165,2249,Love Cook,Sun Dried Noodle - Fruity Soy Bean Paste,Pack,Taiwan,4,,3.7004581151832467,1.0,3.665401785714286,1,3.712455231975695,3.804145306759761,GOOD
166,2247,Nissin,Sapporo Noukou Miso Ramen,Bowl,Japan,5,,3.6706860706860707,1.0,3.981605113636364,1,3.719058944847838,3.9587013537866578,GOOD
167,2244,Kang Shi Fu,Artificial Spicy Beef Flavour,Pack,Hong Kong,4,,3.7004581151832467,1.0,3.8018248175182485,1,3.6153490613322328,3.6979845382935084,GOOD
168,2241,Fuku,Spicy Soup Instant Noodle Beef Flavour,Pack,Hong Kong,4,,3.7004581151832467,1.0,3.8018248175182485,1,3.7410034137974804,3.738131633809798,GOOD
169,2240,Wang,Rice Noodle Anchovy Flavor,Bowl,South Korea,3,,3.6706860706860707,1.0,3.7905537459283383,1,3.7818153908171523,3.779748090990619,GOOD
170,2236,Maruchan,Gotsumori Koku Tonkotsu Ramen,Bowl,Japan,4,,3.6706860706860707,1.0,3.981605113636364,1,3.6178837417437086,3.914950385959908,GOOD
171,2234,Paldo,Bibim Men,Bowl,South Korea,5,,3.6706860706860707,1.0,3.7905537459283383,1,3.607273967759175,3.943447090620195,GOOD
172,2232,Nissin,Spicy Chikin Donburi,Bowl,Japan,5,,3.6706860706860707,1.0,3.981605113636364,1,3.6461238972048635,3.933683344653697,GOOD
173,2230,Marutai,Kuroma-Yu Tonkotsu Kumamoto Ramen,Pack,Japan,4,,3.7004581151832467,1.0,3.981605113636364,1,3.723509373817452,3.810885955856687,GOOD
174,2229,Kang Shi Fu,Artificial Beef With Sauerkraut Flavour,Pack,Hong Kong,4,,3.7004581151832467,1.0,3.8018248175182485,1,3.6376097145702806,3.687282203395894,GOOD
175,2228,Nissin,Raoh Shoyu Ramen,Bowl,Japan,5,,3.6706860706860707,1.0,3.981605113636364,1,3.6371331482418703,3.9872553570403824,GOOD
176,2226,Nagatanien,Hiyashi Soba Taidashi Goma,Pack,Japan,3,,3.7004581151832467,1.0,3.981605113636364,1,3.5375738715452902,3.874072465176905,GOOD
177,2225,Fuku,Bowl Chicken Flavour Instant Rice Vermicelli,Bowl,Hong Kong,4,,3.6706860706860707,1.0,3.8018248175182485,1,3.7646656159201872,3.8151332412666368,GOOD
178,2223,KOKA,Rice Noodles Fragrant Chicken Pho Ga Flavour,Pack,Singapore,4,,3.7004581151832467,1.0,4.126146788990826,1,3.767543778612217,4.158485732854158,GOOD
179,2222,Nyor Nyar,Vegetarian Penang White Curry,Pack,Malaysia,5,,3.7004581151832467,1.0,4.154193548387097,1,3.6465664650516483,4.2487911336445,GOOD
180,2220,Paldo,Budae Jjigae,Pack,South Korea,5,,3.7004581151832467,1.0,3.7905537459283383,1,3.5876347946449307,3.7728427425367093,GOOD
181,2218,Tseng Noodles,Spicy Braised Pork Flavor,Pack,Taiwan,4,,3.7004581151832467,1.0,3.665401785714286,1,3.7137454597742643,3.869714690706888,GOOD
182,2217,Nissin,Demae Ramen Spicy Seafood Flavour Instant Noodle,Pack,Hong Kong,5,,3.7004581151832467,1.0,3.8018248175182485,1,3.5111991775936398,3.9329917449298772,GOOD
183,2215,Myojo,Mee Goreng Spicy Flavour,Pack,Singapore,5,,3.7004581151832467,1.0,4.126146788990826,1,3.876272865084095,3.9165939857960166,GOOD
184,2214,Sapporo Ichiban,Tabimen Nagasaki Chanpon,Bowl,Japan,4,,3.6706860706860707,1.0,3.981605113636364,1,3.461738647711333,4.058421334715207,GOOD
185,2212,Paldo,Bul Jjamppong,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1,3.676834464937579,3.7996966484551784,GOOD
186,2209,Nissin,Demae Ramen Spicy Hot tonkotsu Flavour Instant Noodle,Pack,Hong Kong,5,,3.7004581151832467,1.0,3.8018248175182485,1,3.701998333402211,3.9383486840746436,GOOD
187,2206,Nissin,Deka Buto Kuro M-yu Tonkotsu,Bowl,Japan,5,,3.6706860706860707,1.0,3.981605113636364,1,3.6157625652191694,4.026964527453144,GOOD
188,2195,Nissin,Gyorai Inaniwa Chuka Soba,Bowl,Japan,5.0,,3.6706860706860707,1.0,3.981605113636364,1,3.8712850698248493,3.8935582039609233,GOOD
189,2194,Fuku,Chicken Flavour Instant Noodle,Pack,Hong Kong,4,,3.7004581151832467,1.0,3.8018248175182485,1,3.7859483645754772,3.862643515435021,GOOD
190,2192,Nyor Nyar,Penang White Curry Instant Noodle,Pack,Malaysia,5,,3.7004581151832467,1.0,4.154193548387097,1,3.8547182085018683,4.29667051013936,GOOD
191,2191,Choumama,XO Scallops Sauce Dry Noodles,Pack,Taiwan,4.00,,3.7004581151832467,1.0,3.665401785714286,1,3.664395317404925,3.7332063391937194,GOOD
192,2190,Myojo,Barikata Noukou Tonkotsu Shoyu,Bowl,Japan,4.75,,3.6706860706860707,1.0,3.981605113636364,1,3.651412361006988,3.8941005414500665,GOOD
193,2187,Pulmuone,Non-Fried Ramyun Noodle (Crab Flavor),Pack,South Korea,5,,3.7004581151832467,1.0,3.7905537459283383,1,3.6335884111030112,3.9189083190384815,GOOD
194,2185,Nissin,Raoh Hot & Sour Ramen,Pack,Japan,5,,3.7004581151832467,1.0,3.981605113636364,1,3.7798472404236185,4.008724136304946,GOOD
195,2169,Happy Family,Vegetable Flavour Instant Noodles,Pack,Singapore,4,,3.7004581151832467,1.0,4.126146788990826,1,3.755526121851893,4.163956235643493,GOOD
196,2168,Tseng Noodles,Rice Noodle Shallot With Braised Pork Flavor,Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1,3.7772443854319713,3.5937670885081143,GOOD
197,2164,Tseng Noodles,Rice Noodle Chinese Mushroom With Soybean Vegetarian Braised Pork Flavor,Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1,3.811686903590097,3.73871626365995,GOOD
198,2163,Nissin,Piritto Karakuchi Tantan Udon,Bowl,Japan,4,,3.6706860706860707,1.0,3.981605113636364,1,3.6366998565777644,4.150901111148398,GOOD
199,2162,Tseng Noodles,Rice Noodle Seafood Laksa Flavour,Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1,3.600196206211407,3.6860245896262613,GOOD
200,2161,Nongshim,Chal Bibim Myun,Pack,South Korea,5,,3.7004581151832467,1.0,3.7905537459283383,1,3.473880479907647,3.763006216007783,GOOD
201,2160,Menraku,Japanese Yakisoba Umami Sauce,Bowl,Japan,5,,3.6706860706860707,1.0,3.981605113636364,1,3.5718428547860626,3.830278362962326,GOOD
202,2159,La Moderna,Sazon Casero Sopa Con Tomate Y Sabor Pollo,Pack,Mexico,3,,3.7004581151832467,1.0,3.73,1,3.629073351819406,3.896770122581129,GOOD
203,2155,Jingqi,Aloe Vera Guan Mian Purple Sweet Potato Noodle With Spicy Miso Sauce,Pack,Taiwan,4,,3.7004581151832467,1.0,3.665401785714286,1,3.8065510701349985,3.615833022773736,GOOD
204,2154,Jingqi,Black Eyes Bean Original Noodle With Sesame Sauce,Pack,Taiwan,4,,3.7004581151832467,1.0,3.665401785714286,1,3.808796872694631,3.8015258076990515,GOOD
205,2153,Jingqi,Aloe Vera Guan Mian Pumpkin Noodle With Basil Sauce,Pack,Taiwan,4,,3.7004581151832467,1.0,3.665401785714286,1,3.7317092296893466,3.76098767807345,GOOD
206,2152,Jingqi,Black Eyes Bean Cyanobacteria Noodle With Ginger Oil Sauce,Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1,3.670913314076419,3.6938445499136816,GOOD
207,2151,Jingqi,Aloe Vera Guan Mian Original Noodle With Sesame Sauce,Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1,3.8464743084767887,3.686927446617751,GOOD
208,2150,Jingqi,Black Eyes Bean Purple Sweet Potato Noodle With Spicy Miso Sauce,Pack,Taiwan,3,,3.7004581151832467,1.0,3.665401785714286,1,3.5687872763163773,3.945974627410774,GOOD
209,2149,Jingqi,Aloe Vera Guan Mian Cyanobacteria Noodle With Ginger Oil Sauce,Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1,3.82048859822286,3.5134728826336024,GOOD
210,2148,Jingqi,Black Eyes Bean Pumpkin Noodles With Basil Sauce,Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1,3.6835607897300835,3.7905336285803304,GOOD
211,2146,Sapporo Ichiban,Kun Ramen Sumo-kuchikin (Smoked Chicken),Bowl,Japan,3,,3.6706860706860707,1.0,3.981605113636364,1,3.594250214524822,3.880725452954564,GOOD
212,2144,Nissin,Lamen Sabor Picanha,Pack,Brazil,4,,3.7004581151832467,1.0,4.35,1,3.7381406346083423,4.588113668031838,GOOD
213,2141,Nissin,Men Shokunin Kaoruyasai Shio,Bowl,Japan,5,,3.6706860706860707,1.0,3.981605113636364,1,3.5779962592449963,3.9690079743983744,GOOD
214,2140,Wang,Rice Noodle Seafood Flavour,Bowl,South Korea,5,,3.6706860706860707,1.0,3.7905537459283383,1,3.7029297222132036,3.794243798273585,GOOD
215,2139,Fuku,Superior Soup Instant Noodles (Mfg in Thailand),Pack,Hong Kong,4,,3.7004581151832467,1.0,3.8018248175182485,1,3.8721009645243556,3.826087145528318,GOOD
216,2138,Fuku,Superior Soup Instant Noodles (Mfg in Vietnam),Pack,Hong Kong,4,,3.7004581151832467,1.0,3.8018248175182485,1,3.735613412167748,3.816313875788996,GOOD
217,2137,Nissin,Demae Ramen Spicy Curry Flavour Instant Noodles,Pack,Hong Kong,4,,3.7004581151832467,1.0,3.8018248175182485,1,3.753162567291841,3.60940261716036,GOOD
218,2136,Nissin,Demae Ramen Roast Beef Flavour Instant Noodles,Pack,Hong Kong,4,,3.7004581151832467,1.0,3.8018248175182485,1,3.5522742124201963,3.6981607566206267,GOOD
219,2135,Doll,Instant Noodle Supreme Abalone And Chicken Flavour,Pack,Hong Kong,2,,3.7004581151832467,1.0,3.8018248175182485,1,3.6292851463173355,3.7164309491590766,GOOD
220,2134,Four Seas,Chicken Flavour Instant Noodle,Pack,Hong Kong,4,,3.7004581151832467,1.0,3.8018248175182485,1,3.647006069688521,3.8045038572283834,GOOD
221,2133,Nissin,Kimchi Chikin Ramen Donburi,Bowl,Japan,5.00,,3.6706860706860707,1.0,3.981605113636364,1,3.70027603554456,4.072795933441924,GOOD
222,2131,Myojo,Mee Goreng Thai Tom Yum Flavour,Pack,Singapore,4.0,,3.7004581151832467,1.0,4.126146788990826,1,3.814251862930322,4.277983753009413,GOOD
223,2130,Kang Shi Fu,Artificial Salted Beef With Mushrooms Flavour,Pack,Hong Kong,4,,3.7004581151832467,1.0,3.8018248175182485,1,3.7799608324144236,3.773697858322514,GOOD
224,2129,CarJEN,Hot & Spicy Dry Curry With Chives Soup,Pack,Malaysia,5,,3.7004581151832467,1.0,4.154193548387097,1,3.4363740403442917,4.258808194655293,GOOD
225,2126,Nissin,Mennippon Oumi Chanpon,Bowl,Japan,5.00,,3.6706860706860707,1.0,3.981605113636364,1,3.7806556047269186,3.8662831456609204,GOOD
226,2125,Happy Family,Curry Flavour Instant Noodles,Pack,Singapore,4,,3.7004581151832467,1.0,4.126146788990826,1,3.7176507530843907,4.266062068161777,GOOD
227,2109,Oni Hot Pot,Tuna With Shallot Flavor Noodle,Pack,Taiwan,4.3,,3.7004581151832467,1.0,3.665401785714286,1,3.762481404309514,3.8244128855946764,GOOD
228,2108,Weh Lih,GGE Noodle Snack Wheat Crackers Original Ramen,Pack,Taiwan,1,,3.7004581151832467,1.0,3.665401785714286,1,3.634674127384433,3.780748117399233,GOOD
229,2107,Nissin,Lamen Sabor Frango Assado Com Toque De Limao,Pack,Brazil,4.5,,3.7004581151832467,1.0,4.35,1,3.696087949979978,4.1535890169701215,GOOD
230,2106,Itomen,Onion Flavor Shoyu Ramen,Pack,Japan,3.5,,3.7004581151832467,1.0,3.981605113636364,1,3.5828408287335773,4.10047673545495,GOOD
231,2104,Wang,Rice Noodle Kimchi Flavor,Bowl,South Korea,4,,3.6706860706860707,1.0,3.7905537459283383,1,3.4794025901142813,3.7677028452331145,GOOD
232,2101,Samyang Foods,Pojangmacha Udon,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1,3.6392848249905803,3.795040911142479,GOOD
233,2100,Myojo,Mee Goreng Original Flavour,Pack,Singapore,4,,3.7004581151832467,1.0,4.126146788990826,1,3.7308944086280387,4.054711204720785,GOOD
234,2099,Sanpo,Yakibuta Ramen,Bowl,Japan,4,,3.6706860706860707,1.0,3.981605113636364,1,3.6329720137870996,3.981270298723538,GOOD
235,2097,CarJEN,Otentiq Cheezy Mushroom Instant Noodles (Improved Taste),Pack,Malaysia,5,,3.7004581151832467,1.0,4.154193548387097,1,3.6741002497119695,4.229851354079642,GOOD
236,2096,Maruchan,Seimen Noukou Toro Tonkotsu,Bowl,Japan,4,,3.6706860706860707,1.0,3.981605113636364,1,3.7804104393130853,4.231882039345219,GOOD
237,2095,Nissin,Straits Kitchen Laksa,Pack,Singapore,5,,3.7004581151832467,1.0,4.126146788990826,1,3.805537405486406,4.100516669355161,GOOD
238,2094,Nongshim,Champong Noodle Soup Spicy Seafood Flavor,Pack,South Korea,5,,3.7004581151832467,1.0,3.7905537459283383,1,3.5728692323531366,3.6787458543389824,GOOD
239,2093,Oni Hot Pot,Seaweed Flavour Noodle,Pack,Taiwan,2,,3.7004581151832467,1.0,3.665401785714286,1,3.7508889874814932,3.616591415160142,GOOD
240,2092,Doll,Instant Noodle Preserved Vegetable Flavour,Pack,Hong Kong,4,,3.7004581151832467,1.0,3.8018248175182485,1,3.87031510347539,3.8775993118837753,GOOD
241,2090,Nissin,Nupasta Salmon In White Sauce Flavour Instant Noodle,Pack,Hong Kong,5,,3.7004581151832467,1.0,3.8018248175182485,1,3.5850548110836047,3.739801390180988,GOOD
242,2088,Nissin,Demae Iccho Beef Flavour Instant Noodle,Bowl,Hong Kong,4,,3.6706860706860707,1.0,3.8018248175182485,1,3.583474619076248,3.717379602467185,GOOD
243,2087,Nissin,Mie Goreng Indonesia Stir Noodle Original Flavour,Pack,Hong Kong,4,,3.7004581151832467,1.0,3.8018248175182485,1,3.6558050460921794,3.7510962071056637,GOOD
244,2086,Nissin,Demae Ramen Sesame Flavour Instant Noodles,Pack,Hong Kong,5,,3.7004581151832467,1.0,3.8018248175182485,1,3.964577518786711,3.727942906779646,GOOD
245,2085,Fuku,Superior Soup Instant Rice Vermicelli,Bowl,Hong Kong,5,,3.6706860706860707,1.0,3.8018248175182485,1,3.500958325839738,3.754592881819768,GOOD
246,2084,Nissin,Demae Ramen Straight Noodle Kyushu Tonkotsu Instant Noodle,Pack,Hong Kong,5,,3.7004581151832467,1.0,3.8018248175182485,1,3.809821751074093,3.6819072503445818,GOOD
247,2083,Nissin,Taisho Fried Noodle Sesame Paste Flavour Instant Noodle,Pack,Hong Kong,5,,3.7004581151832467,1.0,3.8018248175182485,1,3.5458014773538724,3.854420951961422,GOOD
248,2080,Fuku,Non-Fried Superior Soup Noodle,Pack,Hong Kong,4,,3.7004581151832467,1.0,3.8018248175182485,1,3.618072881457979,3.7612111484665167,GOOD
249,2076,Nissin,Demae Iccho Black Garlic Oil Tonkotsu,Bowl,Hong Kong,3.75,,3.6706860706860707,1.0,3.8018248175182485,1,3.7289539990433,3.5491040909200526,GOOD
250,2075,Mi Sedaap,Mi Segera Mi Goreng Ayam Krispi,Pack,Indonesia,4.5,,3.7004581151832467,1.0,4.067460317460317,1,3.8080996843241555,4.037772955441242,GOOD
251,2071,A-Sha Dry Noodle,Tainan Noodle Original Sauce,Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1,3.7442107637339155,3.770155053030313,GOOD
252,2070,Tokushima Seifun,Negi Ramen,Bowl,Japan,1.75,,3.6706860706860707,1.0,3.981605113636364,1,3.761674232548879,4.00773085437185,GOOD
253,2069,Doll,Instant Noodle Vegetarian Flavour,Pack,Hong Kong,3.75,,3.7004581151832467,1.0,3.8018248175182485,1,3.7634413723383697,3.8303731144060693,GOOD
254,2067,Samyang Foods,Fresh Jjajang,Pack,South Korea,4.5,,3.7004581151832467,1.0,3.7905537459283383,1,3.7225458465907573,3.6955817083207463,GOOD
255,2066,Marutai,Hakata Tonkotsu Ramen,Pack,Japan,5,,3.7004581151832467,1.0,3.981605113636364,1,3.711590617490883,3.959111365046899,GOOD
256,2065,Four Seas,Kung Tak Lam Vegetarian Noodle (Mushroom),Pack,Hong Kong,3,,3.7004581151832467,1.0,3.8018248175182485,1,3.75004137116016,3.6721773550842416,GOOD
257,2063,Mamee,Pepper Noodles Vegetarian,Pack,Hong Kong,3.25,,3.7004581151832467,1.0,3.8018248175182485,1,3.537616086846327,3.836400136755347,GOOD
258,2062,Ottogi,Ramyon Sabor Mariscos,Pack,Mexico,3.75,,3.7004581151832467,1.0,3.73,1,3.820535461906249,3.6980612777268256,GOOD
259,2059,Four Seas,Beef And Radish Flavour Instant Noodle,Pack,Hong Kong,2.5,,3.7004581151832467,1.0,3.8018248175182485,1,3.647874194282665,3.8442814844309328,GOOD
260,2055,Nissin,Tokyo Tokunou Gyokai Tonkotsu,Bowl,Japan,5,,3.6706860706860707,1.0,3.981605113636364,1,3.6603955843143257,4.011746797370273,GOOD
261,2049,Ottogi,Ramyon Sabor A Res,Pack,Mexico,4,,3.7004581151832467,1.0,3.73,1,3.7636324742852767,3.792855625524508,GOOD
262,2048,Acecook,Kadomen Koikoku Tonkotsu,Bowl,Japan,3.8,,3.6706860706860707,1.0,3.981605113636364,1,3.746565090337449,4.215765449620835,GOOD
263,2047,Oni Hot Pot,XO Sauce Noodle,Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1,3.701140551403083,3.6212703680278033,GOOD
264,2046,E-Zee,Perisa Asam Pedas Mi Segera,Pack,Malaysia,4,,3.7004581151832467,1.0,4.154193548387097,1,3.686850820339725,4.1503466415930514,GOOD
265,2043,ORee Garden,Malaysia Green Curry Noodle,Bowl,Malaysia,5.0,,3.6706860706860707,1.0,4.154193548387097,1,3.4999364188933764,4.132202755234308,GOOD
266,2039,Tokushima Seifun,Yakibuta Ramen,Bowl,Japan,5,,3.6706860706860707,1.0,3.981605113636364,1,3.6972532954607003,4.091008778501645,GOOD
267,2038,A1,Vegetarian Herbal Noodle,Pack,Malaysia,1.5,,3.7004581151832467,1.0,4.154193548387097,1,3.638964546454773,4.077642724304291,GOOD
268,2037,Migawon,Hovenia Ramen Vegetable Flavor,Pack,South Korea,3.5,,3.7004581151832467,1.0,3.7905537459283383,1,3.5035928539215737,3.7611715384621127,GOOD
269,2036,A-Sha Dry Noodle,Hakka BBQ Sauce Noodle,Pack,Taiwan,4.25,,3.7004581151832467,1.0,3.665401785714286,1,3.785507108304986,3.688136860181401,GOOD
270,2032,Kamfen,Noodle King Artificial Beef Soup Flavored,Bowl,Hong Kong,3.75,,3.6706860706860707,1.0,3.8018248175182485,1,3.7184272775293086,3.6997401853719154,GOOD
271,2031,CarJEN,Otentiq Cheezy Curry Instant Noodles (Improved Taste),Pack,Malaysia,5,,3.7004581151832467,1.0,4.154193548387097,1,3.6454365802161077,4.303770268464408,GOOD
272,2030,Myojo,Charumera Atyificial Tonkotsu Shouyu Flavor,Pack,Japan,3.75,,3.7004581151832467,1.0,3.981605113636364,1,3.763860946633736,4.026943121061481,GOOD
273,2028,Maruchan,"Sopa Maruchan Sabor a Camaron, Limon y Habanero",Pack,Mexico,3.5,,3.7004581151832467,1.0,3.73,1,3.7898926641517696,3.9752690448815775,GOOD
274,2027,Nissin,Shinshu Miso Ramen,Bowl,Japan,5,,3.6706860706860707,1.0,3.981605113636364,1,3.7074104400149306,4.020515052864786,GOOD
275,2018,Pulmuone,Noodle With Spicy Oyster Soup,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1,3.70816411304757,3.8697736601082062,GOOD
276,2017,Samyang Foods,Honey & Cheese Big Bowl,Bowl,South Korea,0,,3.6706860706860707,1.0,3.7905537459283383,1,3.459800131188221,3.805480479760384,GOOD
277,2015,E-Zee,Perisa Kari Mi Segera (Improved Taste),Pack,Malaysia,5,,3.7004581151832467,1.0,4.154193548387097,1,3.600249645669501,4.242204700100823,GOOD
278,2014,Oni Hot Pot,Ghost Pepper Noodle,Pack,Taiwan,4.5,,3.7004581151832467,1.0,3.665401785714286,1,3.6989272265083044,3.656514841836268,GOOD
279,2010,MAMA,Rangers Snack Noodles Popcorn Flavour,Pack,Myanmar,3.75,,3.7004581151832467,1.0,3.9464285714285716,1,3.549557859297117,3.928303017296812,GOOD
280,2007,Nongshim,Rice Fettucini Alfredo,Pack,United States,3.75,,3.7004581151832467,1.0,3.75,1,3.619074106502132,3.867591971330105,GOOD
281,2006,Kamfen,Wonton Noodles Beef Flavour,Bowl,Hong Kong,3.75,,3.6706860706860707,1.0,3.8018248175182485,1,3.5643570679221606,3.71408493867979,GOOD
282,2005,A-Sha Dry Noodle,Hakka Spicy Barbeque Sauce,Pack,Taiwan,4.50,,3.7004581151832467,1.0,3.665401785714286,1,3.591595672775076,3.7029323669462295,GOOD
283,2004,Nissin,Donbei Dashi Shoyu Yakiudon,Bowl,Japan,3.75,,3.6706860706860707,1.0,3.981605113636364,1,3.6662653414903508,3.9260394768669324,GOOD
284,2003,Nissin,Raoh Rich Miso Flavor,Bowl,Japan,5,,3.6706860706860707,1.0,3.981605113636364,1,3.682381049832207,3.927860363692141,GOOD
285,2000,Nissin,Chikin Ramen Donburi,Bowl,Japan,5,,3.6706860706860707,1.0,3.981605113636364,1,3.554523820271436,4.148193243730948,GOOD
286,1998,Nissin,Men Shokunin Shoyu,Bowl,Japan,5.0,,3.6706860706860707,1.0,3.981605113636364,1,3.8389600864949758,3.8311486789483284,GOOD
287,1994,Nissin,Gyoretsu-no-Dekiru-Mise-no-Ramen (Shrimp Tantanmen),Bowl,Japan,5,,3.6706860706860707,1.0,3.981605113636364,1,3.717102724419307,4.01125509854986,GOOD
288,1993,Nissin,Raoh Tonkotsu,Pack,Japan,5,,3.7004581151832467,1.0,3.981605113636364,1,3.8213602735290277,4.294413048424419,GOOD
289,1989,MyKuali,Penang White curry Noodle Authentic Taste,Pack,Malaysia,5.00,,3.7004581151832467,1.0,4.154193548387097,1,3.7870791467470517,4.007235986337535,GOOD
290,1988,MAMA,Instant Noodles Chicken Soup Flavour,Pack,Myanmar,3.50,,3.7004581151832467,1.0,3.9464285714285716,1,3.619620297993927,3.952111242280042,GOOD
