,Review #,Brand,Variety,Style,Country,Stars,Top Ten,Style_value,Style_label,Country_value,Country_label
207,2373,Nissin,Top Ramen Atta Nooldes Masala,Pack,India,4.5,,3.7004581151832467,1.0,3.3951612903225805,0
208,2372,Liu Quan,Instant Spicy Rice Noodle,Bowl,China,4,,3.6706860706860707,1.0,3.4218934911242602,0
209,2371,Daikoku,Tanuki Soba,Cup,Japan,3.5,,3.4984999999999995,0.0,3.981605113636364,1
210,2370,Samyang Foods,Zzaldduck Buldak Bokkeummyun Snack,Pack,South Korea,4.5,,3.7004581151832467,1.0,3.7905537459283383,1
211,2369,Samyang Foods,Curry Buldak Bokkeummyun,Pack,South Korea,4.25,,3.7004581151832467,1.0,3.7905537459283383,1
212,2368,Samyang Foods,Cool/Ice Buldak Bokkeummyun,Pack,South Korea,3.75,,3.7004581151832467,1.0,3.7905537459283383,1
213,2367,Samyang Foods,2x Spicy Haek Buldak Bokkeummyun,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1
214,2366,Samyang Foods,Buldak Bokkeummyun Snack,Pack,South Korea,5,,3.7004581151832467,1.0,3.7905537459283383,1
215,2365,Samyang Foods,Stew Buldak Bokkeumtangmyun,Pack,South Korea,5,,3.7004581151832467,1.0,3.7905537459283383,1
216,2364,Samyang Foods,Cheese Buldak Bokkeummyun,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1
217,2363,Samyang Foods,Buldak Bokkeummyun (New Packaging),Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1
218,2362,Chuan Wei Wang,Bowl Instant Noodles Artificial Spicy Beef Flavor,Bowl,China,4,,3.6706860706860707,1.0,3.4218934911242602,0
219,2361,Nissin,Demae Iccho Chicken Flavour Instant Noodle (Bowl Noodle),Bowl,Hong Kong,5,,3.6706860706860707,1.0,3.8018248175182485,1
220,2360,Wai Wai,Instant Noodles Artificial Chicken Flavoured,Pack,India,2,,3.7004581151832467,1.0,3.3951612903225805,0
221,2359,Daikoku,Kitsune Udon,Cup,Japan,2,,3.4984999999999995,0.0,3.981605113636364,1
222,2358,Sichuan Baijia,Pickled Cabbage Flavor Instant Vermicelli,Bowl,China,4,,3.6706860706860707,1.0,3.4218934911242602,0
223,2357,Kamfen,Noodle King Artificial Wonton Soup Flavored,Bowl,Hong Kong,5,,3.6706860706860707,1.0,3.8018248175182485,1
224,2356,Nongshim,Spicy Shrimp Cup Noodle,Cup,South Korea,4,,3.4984999999999995,0.0,3.7905537459283383,1
225,2355,Marutai,Nagasaki Agodashi Shoyu Ramen,Pack,Japan,4,,3.7004581151832467,1.0,3.981605113636364,1
226,2354,Vifon,Viet Cuisine Bun Rieu Cua Sour Crab Soup Instant Rice Vermicelli,Bowl,Vietnam,5,,3.6706860706860707,1.0,3.187962962962963,0
227,2353,Nissin,"Cup Noodles Rich Garlic, Egg Yolk & Oxtail",Cup,Japan,4,,3.4984999999999995,0.0,3.981605113636364,1
228,2352,Uni-President,Minced Pork Flavor Instant Noodles,Pack,Taiwan,1,,3.7004581151832467,1.0,3.665401785714286,1
229,2351,1 To 3 Noodles,Chatpat Masala,Pack,India,4,,3.7004581151832467,1.0,3.3951612903225805,0
230,2350,Nissin,Cup Noodles BIG XO Sauce Seafood Flavour,Cup,Hong Kong,4,,3.4984999999999995,0.0,3.8018248175182485,1
231,2349,Fantastic,Noodles Chicken & Corn Flavour,Cup,Australia,3,,3.4984999999999995,0.0,3.1386363636363637,0
232,2348,Ripe'n'Dry,Hokkaido Salt Ramen,Pack,Japan,3,,3.7004581151832467,1.0,3.981605113636364,1
233,2347,Nissin,Demae Iccho Tonkotsu Flavour Instant Noodle (Bowl Noodle),Bowl,Hong Kong,3,,3.6706860706860707,1.0,3.8018248175182485,1
234,2346,Knorr,Chatt Patta Instant Noodles,Pack,Pakistan,1,,3.7004581151832467,1.0,3.0,0
235,2345,Sempio,Clam Flavor Soup Kal-guksu,Pack,South Korea,5,,3.7004581151832467,1.0,3.7905537459283383,1
236,2344,Nissin,Cup Noodles Sopa Nissin Sabor A Pollo,Cup,Mexico,4,,3.4984999999999995,0.0,3.73,1
237,2343,Nissin,Maxi Sopa Nissin Cuchareable Sabor A Jugo De Carne,Cup,Mexico,4,,3.4984999999999995,0.0,3.73,1
238,2342,Nissin,Sopa Nissin Sabor A Camaron Sopa Instantanea Tipo Ramen,Pack,Mexico,4,,3.7004581151832467,1.0,3.73,1
239,2341,Nissin,Cup Noodles Sopa Nissin Sabor A Carne De Res,Cup,Mexico,4,,3.4984999999999995,0.0,3.73,1
240,2340,Nissin,RapiFideo Sabor A Tomate Y Pollo,Cup,Mexico,4,,3.4984999999999995,0.0,3.73,1
241,2339,Nissin,"Cup Noodles Sopa Nissin Sabor Camaron, Habanero Y Limon",Cup,Mexico,3,,3.4984999999999995,0.0,3.73,1
242,2338,Nissin,Sopa Nissin Sabor A Pollo Sopa Instantanea Tipo Ramen,Pack,Mexico,4,,3.7004581151832467,1.0,3.73,1
243,2337,Nissin,Cup Noodles Sopa Nissin Con Camaron,Cup,Mexico,3,,3.4984999999999995,0.0,3.73,1
244,2336,Nissin,Maxi Sopa Nissin Cuchareable Sabor A Camaron Picante,Cup,Mexico,3,,3.4984999999999995,0.0,3.73,1
245,2335,Nissin,Cup Noodles Gourmet Sabor A Caldo De Camaron,Cup,Mexico,5,,3.4984999999999995,0.0,3.73,1
246,2334,Nissin,"Sopa Nissin Sabor Mariscos, Habanero Y Limon",Cup,Mexico,4,,3.4984999999999995,0.0,3.73,1
247,2333,Nissin,Maxi Sopa Nissin Cuchareable Sabor A Pollo,Cup,Mexico,4,,3.4984999999999995,0.0,3.73,1
248,2332,Nissin,Sopa Nissin Sabor A Res Instantanea Tipo Ramen,Pack,Mexico,4,,3.7004581151832467,1.0,3.73,1
249,2331,Nissin,Cup Noodles Sopa Nissin Hot Sauce Sabor A Pollo,Cup,Mexico,4,,3.4984999999999995,0.0,3.73,1
250,2330,Ve Wong,Little Prince(ss) Brand Snack Noodles Artificial Mexican Pizza Flavor,Pack,Taiwan,4,,3.7004581151832467,1.0,3.665401785714286,1
251,2329,Patanjali,Atta Noodles Jhatpat Banao Befikr Khao,Pack,India,5,,3.7004581151832467,1.0,3.3951612903225805,0
252,2328,Qin Zong,Shaanxi Cold Noot Hot & Sour Flavor,Pack,China,3,,3.7004581151832467,1.0,3.4218934911242602,0
253,2327,Nissin,Cup Noodles Spicy Lime Flavor Ramen Noodle Soup (New Recipe),Cup,USA,4,,3.4984999999999995,0.0,3.457043343653251,0
254,2326,Nissin,Demae Iccho Tokyo Shoru Tonkotsu Instant Noodle,Cup,Hong Kong,4,,3.4984999999999995,0.0,3.8018248175182485,1
255,2325,Pran,Mr. Noodles Curry Flavor Instant Noodles,Pack,Bangladesh,4,,3.7004581151832467,1.0,3.7142857142857144,1
256,2324,Paldo,Bul Jjajangmyeon,Pack,South Korea,5,,3.7004581151832467,1.0,3.7905537459283383,1
257,2323,Ogasawara,Kirin Giraffe Shio Ramen,Pack,Japan,5,,3.7004581151832467,1.0,3.981605113636364,1
258,2322,Sapporo Ichiban,Mie Kamayama Ramen Gyukotsu Misoaji,Bowl,Japan,3,,3.6706860706860707,1.0,3.981605113636364,1
259,2321,Sau Tao,Black Pepper XO Sauce Flavour,Bowl,Hong Kong,5,,3.6706860706860707,1.0,3.8018248175182485,1
260,2320,Nissin,Nupasta Bolognese Flavour Instant Noodle,Cup,Japan,4.00,,3.4984999999999995,0.0,3.981605113636364,1
261,2319,Nongshim,Saeutang Sabalmyeon,Bowl,South Korea,3.5,,3.6706860706860707,1.0,3.7905537459283383,1
262,2318,Happy Cook,Sichuan Spicy Flavor,Pack,Taiwan,5.0,,3.7004581151832467,1.0,3.665401785714286,1
263,2317,MAMA,Instant Bowl Noodles Shrimp (Tom Yum) Flavor Base,Bowl,Thailand,4,,3.6706860706860707,1.0,3.3848167539267022,0
264,2316,Nissin,Cup Noodle Spicy Curry Chicken,Cup,Japan,5,,3.4984999999999995,0.0,3.981605113636364,1
265,2315,Goku-Uma,Ramen Noodles Miso Flavor,Bowl,USA,3,,3.6706860706860707,1.0,3.457043343653251,0
266,2314,Nissin,Cup Noodles Spicy Beef Flavour,Cup,Hong Kong,4.00,,3.4984999999999995,0.0,3.8018248175182485,1
267,2313,Xiao Ban Mian,Sesame Oil With Garlic Flavor Thin Noodle,Pack,Taiwan,3.50,,3.7004581151832467,1.0,3.665401785714286,1
268,2312,Xiao Ban Mian,Traditional Shallot & Onion Oil Noodle,Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1
269,2311,Xiao Ban Mian,Sesame Sauce Matcha Noodle,Pack,Taiwan,3.8,,3.7004581151832467,1.0,3.665401785714286,1
270,2310,Pran,Mr. Noodles Instant Noodles Beef Flavour,Pack,Bangladesh,4,,3.7004581151832467,1.0,3.7142857142857144,1
271,2309,Nissin,Cup Noodles Big Seafood Flavour,Cup,Hong Kong,4,,3.4984999999999995,0.0,3.8018248175182485,1
272,2308,Fantastic,Noodles Chicken Chow Mein Flavour,Cup,Australia,4,,3.4984999999999995,0.0,3.1386363636363637,0
273,2307,Ottogi,Ramyun Sabor Pollo,Pack,Mexico,4.00,,3.7004581151832467,1.0,3.73,1
274,2306,Nissin,Demae Iccho Black Garlic Oil Tonkotsu Flavour Instant Noodles,Cup,Hong Kong,4.00,,3.4984999999999995,0.0,3.8018248175182485,1
275,2305,Ajinatori,Chicken Flavor Ramen,Pack,Japan,4,,3.7004581151832467,1.0,3.981605113636364,1
276,2304,Maggi,2 Minute Noodles Masala Spicy,Pack,India,5,,3.7004581151832467,1.0,3.3951612903225805,0
277,2303,Maruchan,Sopa Maruchan Sobar A Camaron,Pack,Mexico,3,,3.7004581151832467,1.0,3.73,1
278,2302,Nissin,Yakisoba,Tray,Japan,5,,3.545138888888889,0.0,3.981605113636364,1
279,2301,Suimin,Noodle With Oriental Chicken Flavour,Cup,Australia,3,,3.4984999999999995,0.0,3.1386363636363637,0
280,2300,Nissin,Demae Ramen Spicy Xo Sauce Seafood Flavour Instant Noodle,Pack,Hong Kong,4,,3.7004581151832467,1.0,3.8018248175182485,1
281,2299,Cintan,Mi Segera Mmm... Original,Pack,Malaysia,3,,3.7004581151832467,1.0,4.154193548387097,1
282,2298,Nissin,Cup Noodles Spicy Chile Chicken (New Recipe),Cup,USA,4,,3.4984999999999995,0.0,3.457043343653251,0
283,2297,Chuan Wei Wang,Bowl Instant Noodles Artificial Beef With Sauerkraut Flavor,Bowl,China,3,,3.6706860706860707,1.0,3.4218934911242602,0
284,2296,Suimin,Noodles With Chicken Flavour,Cup,Australia,3,,3.4984999999999995,0.0,3.1386363636363637,0
285,2295,Nissin,Cup Noodles Seafood,Cup,China,4,,3.4984999999999995,0.0,3.4218934911242602,0
286,2294,Sapporo Ichiban,Tabimen AizuKitakata Gyokai Shoyu Ramen,Bowl,Japan,4,,3.6706860706860707,1.0,3.981605113636364,1
287,2293,Nissin,Nupasta Bacon In Carbonara Sauce Flavour Instant Noodle,Pack,Hong Kong,5,,3.7004581151832467,1.0,3.8018248175182485,1
288,2292,Sichuan Baijia,Chongqing Noodles Spicy Hot Flavor,Pack,China,5,,3.7004581151832467,1.0,3.4218934911242602,0
289,2291,Samyang Foods,Buldak Bokkummyun Cheese Flavor,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1
290,2290,Nissin,Demae Ramen Straight Noodle Black Garlic Oil Tonkotsu Flavour Instant Noodle,Pack,Hong Kong,5,,3.7004581151832467,1.0,3.8018248175182485,1
291,2289,Myojo,Shin Toyama Black Ramen,Bowl,Japan,4,,3.6706860706860707,1.0,3.981605113636364,1
292,2288,Nissin,Cup Noodles Tom Yum Goong Flavour,Cup,Hong Kong,4,,3.4984999999999995,0.0,3.8018248175182485,1
293,2287,Master Kong,Artificial Abalone Crab Flavor Instant Noodle,Pack,China,0,,3.7004581151832467,1.0,3.4218934911242602,0
294,2286,Kamfen,Noodle King Artificial Abalone And Chicken Soup Flavored,Bowl,Hong Kong,4,,3.6706860706860707,1.0,3.8018248175182485,1
295,2285,Fantastic,Noodles Beef Flavour,Cup,Australia,3,,3.4984999999999995,0.0,3.1386363636363637,0
296,2284,Nissin,Korean Kimchi Flavour Vermicelli,Cup,Hong Kong,4,,3.4984999999999995,0.0,3.8018248175182485,1
297,2283,Nissin,Raoh Pork Bone Soy Soup Noodle,Pack,Japan,5,,3.7004581151832467,1.0,3.981605113636364,1
298,2282,Samyang Foods,Gold Jjamppong Fried Noodle,Pack,South Korea,5,,3.7004581151832467,1.0,3.7905537459283383,1
299,2281,Nissin,Demae Iccho Red Hot Seafood Flavour Instant Noodle,Cup,Hong Kong,4,,3.4984999999999995,0.0,3.8018248175182485,1
300,2280,Sichuan Baijia,Chongqing Noodles Hot & Sour Flavor,Pack,China,4,,3.7004581151832467,1.0,3.4218934911242602,0
301,2279,Nissin,Demae Iccho Spicy Tonkotsu Flavour Instant Noodle (Bowl Noodle),Bowl,Hong Kong,5,,3.6706860706860707,1.0,3.8018248175182485,1
302,2278,Nissin,Raoh Tantanmen,Pack,Japan,5,,3.7004581151832467,1.0,3.981605113636364,1
303,2277,Goku-Uma,Ramen Noodles Soy Sauce Flavor,Bowl,USA,3,,3.6706860706860707,1.0,3.457043343653251,0
304,2276,Nissin,Cup Noodles With Shrimp Ramen Noodle Soup (New Recipe),Cup,USA,3,,3.4984999999999995,0.0,3.457043343653251,0
305,2275,JML,Hot & Sour Beef Noodles,Pack,China,4,,3.7004581151832467,1.0,3.4218934911242602,0
306,2274,Suimin,Noodles With Braised Beef Flavour,Cup,Australia,4,,3.4984999999999995,0.0,3.1386363636363637,0
307,2273,Uni-President,A Q Bucket Noodle Korean Kimchi Flavor,Bowl,Taiwan,4,,3.6706860706860707,1.0,3.665401785714286,1
308,2272,Nissin,Demae Iccho Spicy Kimchi Pot Flavour Instant Noodle (Bowl Noodle),Bowl,Hong Kong,4,,3.6706860706860707,1.0,3.8018248175182485,1
309,2271,Sichuan Baijia,Chongqing Noodles Burning Dry Noodles,Pack,China,5,,3.7004581151832467,1.0,3.4218934911242602,0
310,2270,Samyang Foods,Fresh Bibimmyun Fried Noodle,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1
311,2269,Wai Wai,Instant Noodles Veg Masala Flavour,Pack,India,4,,3.7004581151832467,1.0,3.3951612903225805,0
312,2268,Nissin,Nupasta Neapolitan Flavour Instant Noodle,Pack,Hong Kong,5,,3.7004581151832467,1.0,3.8018248175182485,1
313,2267,Shirakiku,Karami Ramen Spicy Chili Flavour Japanese Style Noodle With Soup Base,Pack,USA,2,,3.7004581151832467,1.0,3.457043343653251,0
314,2266,Nissin,Disney Cuties Instant Noodle Crab Flavour,Cup,Thailand,4,,3.4984999999999995,0.0,3.3848167539267022,0
315,2265,Nissin,Cup Noodles Rich Soft Shelled Turle Soup,Cup,Japan,3,,3.4984999999999995,0.0,3.981605113636364,1
316,2264,Unif Tung-I,Instant Vegetarian Beehoon Rice Vermicelli,Pack,Taiwan,1,,3.7004581151832467,1.0,3.665401785714286,1
317,2263,Sichuan Baijia,Broad Noodle Artificial Beef Flavor Hot Pot,Pack,China,4,,3.7004581151832467,1.0,3.4218934911242602,0
318,2262,Dream Kitchen,Curry Flavour Instant Noodles,Cup,USA,5,,3.4984999999999995,0.0,3.457043343653251,0
319,2261,Tablemark,Tohokuno Aji Yonezawa Ramen,Bowl,Japan,4,,3.6706860706860707,1.0,3.981605113636364,1
320,2260,Uni-President,Science Noodle (X'Mas Edition),Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1
321,2259,Farmer's Heart,Pho Beef Flavor Vietnamese Rice Noodle Soup,Bowl,USA,3.75,,3.6706860706860707,1.0,3.457043343653251,0
322,2258,Kamfen,Instant Wonton Noodles Scallop Lobster Soup Flavour,Bowl,Hong Kong,4.3,,3.6706860706860707,1.0,3.8018248175182485,1
323,2257,Fuku,Tom Yam Soup Instant Noodle,Pack,Hong Kong,2.3,,3.7004581151832467,1.0,3.8018248175182485,1
324,2256,Goku-Uma,Ramen Noodles Artificially Flavored Tonkotsu,Bowl,USA,3,,3.6706860706860707,1.0,3.457043343653251,0
325,2255,Daikoku,Hiroshima Flavor Yakisoba,Tray,Japan,5,,3.545138888888889,0.0,3.981605113636364,1
326,2254,Nissin,Disney Cuties Instant Noodle Seaweed Flavour,Cup,Thailand,3,,3.4984999999999995,0.0,3.3848167539267022,0
327,2253,Singa-Me,Instant Noodles Mi Goreng Flavour,Cup,Australia,4,,3.4984999999999995,0.0,3.1386363636363637,0
328,2252,New Touch,Sugomen Sano Ramen,Bowl,Japan,5,,3.6706860706860707,1.0,3.981605113636364,1
329,2251,Ottogi,Ramyon Sabor Y Camaron,Pack,Mexico,4,,3.7004581151832467,1.0,3.73,1
330,2250,Nissin,Demae Iccho Spicy XO Sauce Seafood Flavour,Pack,Hong Kong,4,,3.7004581151832467,1.0,3.8018248175182485,1
331,2249,Love Cook,Sun Dried Noodle - Fruity Soy Bean Paste,Pack,Taiwan,4,,3.7004581151832467,1.0,3.665401785714286,1
332,2248,Nongshim,Shin Noodle Soup,Cup,USA,5,,3.4984999999999995,0.0,3.457043343653251,0
333,2247,Nissin,Sapporo Noukou Miso Ramen,Bowl,Japan,5,,3.6706860706860707,1.0,3.981605113636364,1
334,2246,Dream Kitchen,Soy Sauce,Cup,USA,4,,3.4984999999999995,0.0,3.457043343653251,0
335,2245,Nissin,Vietnamese Chicken Coriander Flavour Vermicelli,Cup,Hong Kong,4,,3.4984999999999995,0.0,3.8018248175182485,1
336,2244,Kang Shi Fu,Artificial Spicy Beef Flavour,Pack,Hong Kong,4,,3.7004581151832467,1.0,3.8018248175182485,1
337,2243,Nissin,Cup Noodles Black Pepper Crab Flavour,Cup,Hong Kong,4,,3.4984999999999995,0.0,3.8018248175182485,1
338,2242,Great Value,Beef Style Noodles With Vegetables,Cup,Canada,3,,3.4984999999999995,0.0,2.2439024390243905,0
339,2241,Fuku,Spicy Soup Instant Noodle Beef Flavour,Pack,Hong Kong,4,,3.7004581151832467,1.0,3.8018248175182485,1
340,2240,Wang,Rice Noodle Anchovy Flavor,Bowl,South Korea,3,,3.6706860706860707,1.0,3.7905537459283383,1
341,2239,Nissin,Cup Noodles Chicken Flavor Ramen Noodle Soup (New Recipe),Cup,USA,4,,3.4984999999999995,0.0,3.457043343653251,0
342,2238,Asian Thai Foods,Rumpum Gundruk Flavour,Pack,Nepal,1,,3.7004581151832467,1.0,3.5535714285714284,0
343,2237,Nissin,Cup Noodle Light+ Bagna Cauda,Cup,Japan,5,,3.4984999999999995,0.0,3.981605113636364,1
344,2236,Maruchan,Gotsumori Koku Tonkotsu Ramen,Bowl,Japan,4,,3.6706860706860707,1.0,3.981605113636364,1
345,2235,Fashion Food,Tom Yum Shrimp Creamy Flavour Instant Noodles,Bowl,Thailand,4,,3.6706860706860707,1.0,3.3848167539267022,0
346,2234,Paldo,Bibim Men,Bowl,South Korea,5,,3.6706860706860707,1.0,3.7905537459283383,1
347,2233,Nissin,Cup Noodles Milk Seafood Flavour,Cup,Hong Kong,4,,3.4984999999999995,0.0,3.8018248175182485,1
348,2232,Nissin,Spicy Chikin Donburi,Bowl,Japan,5,,3.6706860706860707,1.0,3.981605113636364,1
349,2231,Fantastic,Noodle Chicken Flavour,Cup,Australia,4,,3.4984999999999995,0.0,3.1386363636363637,0
350,2230,Marutai,Kuroma-Yu Tonkotsu Kumamoto Ramen,Pack,Japan,4,,3.7004581151832467,1.0,3.981605113636364,1
351,2229,Kang Shi Fu,Artificial Beef With Sauerkraut Flavour,Pack,Hong Kong,4,,3.7004581151832467,1.0,3.8018248175182485,1
352,2228,Nissin,Raoh Shoyu Ramen,Bowl,Japan,5,,3.6706860706860707,1.0,3.981605113636364,1
353,2227,Maruchan,Ramen Noodle Soup Sriracha Chicken Flavor,Pack,USA,4,,3.7004581151832467,1.0,3.457043343653251,0
354,2226,Nagatanien,Hiyashi Soba Taidashi Goma,Pack,Japan,3,,3.7004581151832467,1.0,3.981605113636364,1
355,2225,Fuku,Bowl Chicken Flavour Instant Rice Vermicelli,Bowl,Hong Kong,4,,3.6706860706860707,1.0,3.8018248175182485,1
356,2224,Wai Wai,X-Press Flavour Of Pizza In Noodles Proprietary Food,Pack,India,4,,3.7004581151832467,1.0,3.3951612903225805,0
357,2223,KOKA,Rice Noodles Fragrant Chicken Pho Ga Flavour,Pack,Singapore,4,,3.7004581151832467,1.0,4.126146788990826,1
358,2222,Nyor Nyar,Vegetarian Penang White Curry,Pack,Malaysia,5,,3.7004581151832467,1.0,4.154193548387097,1
359,2221,Nissin,Cup Noodle Seafood,Cup,Japan,5,,3.4984999999999995,0.0,3.981605113636364,1
360,2220,Paldo,Budae Jjigae,Pack,South Korea,5,,3.7004581151832467,1.0,3.7905537459283383,1
361,2219,Fantastic,Noodles Crispy Bacon Flavour,Cup,Australia,1,,3.4984999999999995,0.0,3.1386363636363637,0
362,2218,Tseng Noodles,Spicy Braised Pork Flavor,Pack,Taiwan,4,,3.7004581151832467,1.0,3.665401785714286,1
363,2217,Nissin,Demae Ramen Spicy Seafood Flavour Instant Noodle,Pack,Hong Kong,5,,3.7004581151832467,1.0,3.8018248175182485,1
364,2216,A-Sha Dry Noodle,Chow Mein Spicy Flavor,Tray,Taiwan,3,,3.545138888888889,0.0,3.665401785714286,1
365,2215,Myojo,Mee Goreng Spicy Flavour,Pack,Singapore,5,,3.7004581151832467,1.0,4.126146788990826,1
366,2214,Sapporo Ichiban,Tabimen Nagasaki Chanpon,Bowl,Japan,4,,3.6706860706860707,1.0,3.981605113636364,1
367,2213,Acecook,Oh! Ricey Pork Flavour,Pack,Vietnam,4,,3.7004581151832467,1.0,3.187962962962963,0
368,2212,Paldo,Bul Jjamppong,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1
369,2211,Nissin,Disney Cuties Instant Noodle Roast Pork Flavour,Cup,Thailand,3,,3.4984999999999995,0.0,3.3848167539267022,0
370,2210,Morre,Instant Noodles Masala,Pack,Pakistan,4,,3.7004581151832467,1.0,3.0,0
371,2209,Nissin,Demae Ramen Spicy Hot tonkotsu Flavour Instant Noodle,Pack,Hong Kong,5,,3.7004581151832467,1.0,3.8018248175182485,1
372,2208,Roland,Ramen Japanese Style Quick-Cooking Alimentary Paste With Chicken Artificially Flavored Soup Base,Pack,USA,0,,3.7004581151832467,1.0,3.457043343653251,0
373,2207,Nissin,Big Cup Noodles Tonkotsu Flavour,Cup,Hong Kong,3,,3.4984999999999995,0.0,3.8018248175182485,1
374,2206,Nissin,Deka Buto Kuro M-yu Tonkotsu,Bowl,Japan,5,,3.6706860706860707,1.0,3.981605113636364,1
375,2205,Maruchan,Bowl Taste Of Asia Hearty Pork Flavor Tonkotsu Ramen,Bowl,USA,4,,3.6706860706860707,1.0,3.457043343653251,0
376,2204,Nissin,Cup Noodles Sabor Galinha Caipira,Cup,Brazil,4,,3.4984999999999995,0.0,4.35,1
377,2203,Nongshim,Bowl Noodle Soup Independence Day Limited Edition Spicy Chicken Flavor,Bowl,USA,4,,3.6706860706860707,1.0,3.457043343653251,0
378,2202,Nissin,Nupasta Vongole Flavour Instant Noodle,Cup,Hong Kong,4,,3.4984999999999995,0.0,3.8018248175182485,1
379,2201,Mr. Lee's Noodles,Penang Chicken Curry Laksa,Cup,UK,2,,3.4984999999999995,0.0,2.9971014492753625,0
380,2200,Mr. Lee's Noodles,Shaolin Monk Vegetables,Cup,UK,5,,3.4984999999999995,0.0,2.9971014492753625,0
381,2199,Mr. Lee's Noodles,Tai Chi Chicken,Cup,UK,3,,3.4984999999999995,0.0,2.9971014492753625,0
382,2198,Mr. Lee's Noodles,Dragon Fire Mushroom,Cup,UK,3,,3.4984999999999995,0.0,2.9971014492753625,0
383,2197,Mr. Lee's Noodles,Hong Kong Street Beef,Cup,UK,5.00,,3.4984999999999995,0.0,2.9971014492753625,0
384,2196,Mr. Lee's Noodles,Warrior Fighting Shrimp,Cup,UK,3.3,,3.4984999999999995,0.0,2.9971014492753625,0
385,2195,Nissin,Gyorai Inaniwa Chuka Soba,Bowl,Japan,5.0,,3.6706860706860707,1.0,3.981605113636364,1
386,2194,Fuku,Chicken Flavour Instant Noodle,Pack,Hong Kong,4,,3.7004581151832467,1.0,3.8018248175182485,1
387,2193,Knorr,Chicken Flavored Instant Noodles,Pack,Pakistan,3,,3.7004581151832467,1.0,3.0,0
388,2192,Nyor Nyar,Penang White Curry Instant Noodle,Pack,Malaysia,5,,3.7004581151832467,1.0,4.154193548387097,1
389,2191,Choumama,XO Scallops Sauce Dry Noodles,Pack,Taiwan,4.00,,3.7004581151832467,1.0,3.665401785714286,1
390,2190,Myojo,Barikata Noukou Tonkotsu Shoyu,Bowl,Japan,4.75,,3.6706860706860707,1.0,3.981605113636364,1
391,2189,Nissin,Demae Ramen Sesame Oil Flavour Cup,Cup,Hong Kong,4,,3.4984999999999995,0.0,3.8018248175182485,1
392,2188,Singa-Me,Instant Noodles Chicken Flavour,Cup,Australia,2.5,,3.4984999999999995,0.0,3.1386363636363637,0
393,2187,Pulmuone,Non-Fried Ramyun Noodle (Crab Flavor),Pack,South Korea,5,,3.7004581151832467,1.0,3.7905537459283383,1
394,2186,Master Kong,Assorted Seafood Noodles,Pack,China,4,,3.7004581151832467,1.0,3.4218934911242602,0
395,2185,Nissin,Raoh Hot & Sour Ramen,Pack,Japan,5,,3.7004581151832467,1.0,3.981605113636364,1
396,2184,President Rice,Coriander Instant Rice Noodles,Bowl,Thailand,2.75,,3.6706860706860707,1.0,3.3848167539267022,0
397,2183,MAMA,Instant Rice Noodles Moo Nam Tok Flavour,Pack,Thailand,3.50,,3.7004581151832467,1.0,3.3848167539267022,0
398,2182,MAMA,Instant Rice Vermicelli Clear Soup,Pack,Thailand,3.50,,3.7004581151832467,1.0,3.3848167539267022,0
399,2181,MAMA,Instant Rice Noodles Chicken Flavour,Pack,Thailand,4,,3.7004581151832467,1.0,3.3848167539267022,0
400,2180,MAMA,Pho Ga Rice Noodles With Artificial Chicken Flavour,Bowl,Thailand,3,,3.6706860706860707,1.0,3.3848167539267022,0
401,2179,MAMA,Oriental Kitchen Instant Rice Vermicelli In Gravy,Pack,Thailand,5,,3.7004581151832467,1.0,3.3848167539267022,0
402,2178,MAMA,Instant Tom Yam Rice Noodles,Pack,Thailand,4,,3.7004581151832467,1.0,3.3848167539267022,0
